stimImg,taskType,audTrial,letter,correctResponse,encode_trials1.thisRepN,encode_trials1.thisTrialN,encode_trials1.thisN,encode_trials1.thisIndex,encode_trials2.thisRepN,encode_trials2.thisTrialN,encode_trials2.thisN,encode_trials2.thisIndex,distractor.thisRepN,distractor.thisTrialN,distractor.thisN,distractor.thisIndex,encode_trials3.thisRepN,encode_trials3.thisTrialN,encode_trials3.thisN,encode_trials3.thisIndex,encode_trials4.thisRepN,encode_trials4.thisTrialN,encode_trials4.thisN,encode_trials4.thisIndex,distractor_2.thisRepN,distractor_2.thisTrialN,distractor_2.thisN,distractor_2.thisIndex,encode_trials5.thisRepN,encode_trials5.thisTrialN,encode_trials5.thisN,encode_trials5.thisIndex,encode_trials6.thisRepN,encode_trials6.thisTrialN,encode_trials6.thisN,encode_trials6.thisIndex,distractor3.thisRepN,distractor3.thisTrialN,distractor3.thisN,distractor3.thisIndex,button_check_1.started,button_check_1.stopped,button_check_resp_1.keys,button_check_resp_1.rt,button_check_resp_1.started,button_check_resp_1.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,wait_text.started,wait_text.stopped,scanner_pulse.keys,scanner_pulse.rt,scanner_pulse.started,scanner_pulse.stopped,Trial_cue_onset,instruction.started,instruction.stopped,image_3.started,image_3.stopped,in_.started,in_.stopped,source_cue.started,source_cue.stopped,fixation.started,fixation.stopped,Response_cue_onset,rating.started,rating.stopped,text.started,text.stopped,rating_resp.keys,rating_resp.started,rating_resp.stopped,text_16.started,text_16.stopped,instruc.started,instruc.stopped,distractor_task.started,distractor_task.stopped,distractor_task_resp.keys,distractor_task_resp.corr,distractor_task_resp.started,distractor_task_resp.stopped,flicker.started,flicker.stopped,end_screen.started,end_screen.stopped,spacebar_press.keys,spacebar_press.rt,spacebar_press.started,spacebar_press.stopped,one_moment.started,one_moment.stopped,participant,session,group,university,date,expName,psychopyVersion,frameRate,
,,,X,1,,,,,,,,,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.4543270000722,469.40694539994,None,0,468.4543270000722,469.40694539994,469.4010187999811,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.45520139997825,470.41454689996317,None,0,469.45520139997825,470.41454689996317,470.40576320001855,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.4645310998894,471.4167470999528,None,0,470.4645310998894,471.4167470999528,471.408053799998,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.4555679000914,472.4108400000259,None,0,471.4555679000914,472.4108400000259,472.4049615999684,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.4540293000173,473.4038714999333,None,0,472.4540293000173,473.4038714999333,473.4004116000142,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.45439859991893,474.4076386000961,None,0,473.45439859991893,474.4076386000961,474.4029607998673,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.45398360001855,475.4112849999219,None,0,474.45398360001855,475.4112849999219,475.40644549997523,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.45878969994374,476.4114554000553,None,0,475.45878969994374,476.4114554000553,476.4071960998699,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.455142499879,477.4082863999065,None,0,476.455142499879,477.4082863999065,477.4051769000944,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.4542276998982,478.40747179999016,None,0,477.4542276998982,478.40747179999016,478.40136929997243,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.4545068000443,479.4078720000107,None,0,478.4545068000443,479.4078720000107,479.404127900023,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.4558486000169,480.40771010005847,None,0,479.4558486000169,480.40771010005847,480.40402640006505,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.45434709987603,481.4073210998904,None,0,480.45434709987603,481.4073210998904,481.401128700003,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.4553354999516,482.4110811999999,None,0,481.4553354999516,482.4110811999999,482.4055115999654,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.4601926000323,483.4110681999009,None,0,482.4601926000323,483.4110681999009,483.40112220006995,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.456993999891,484.4075142000802,None,0,483.456993999891,484.4075142000802,484.40239099995233,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.45394690008834,485.40721289999783,None,0,484.45394690008834,485.40721289999783,485.4015365000814,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.4554703000467,486.4076282000169,None,0,485.4554703000467,486.4076282000169,486.40382850007154,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,18,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.45430439990014,487.4065471999347,None,0,486.45430439990014,487.4065471999347,487.40198009996675,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,18,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.45651359995827,488.41012479993515,None,0,487.45651359995827,488.41012479993515,488.4061308000237,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,19,0,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.45791310002096,489.41234340006486,None,0,488.45791310002096,489.41234340006486,489.40659029991366,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,19,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.45524140005,490.4085099999793,None,0,489.45524140005,490.4085099999793,490.40450679999776,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,20,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.45744740008377,491.4128693998791,None,0,490.45744740008377,491.4128693998791,491.4023368000053,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,20,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.45561839989386,492.4078279999085,None,0,491.45561839989386,492.4078279999085,492.40433679986745,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,21,0,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.45355949993245,493.4075319999829,None,0,492.45355949993245,493.4075319999829,493.4040061000269,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,21,1,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.45530569995753,494.407359899953,None,0,493.45530569995753,494.407359899953,494.4016013999935,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,22,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.4556660000235,495.40702939988114,None,0,494.4556660000235,495.40702939988114,495.4030794999562,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,22,1,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.45405970001593,496.4046338999178,None,0,495.45405970001593,496.4046338999178,496.40135909989476,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,23,0,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.454528799979,497.40484809991904,None,0,496.454528799979,497.40484809991904,497.4011915998999,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,23,1,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.45336959999986,498.40485429996625,None,0,497.45336959999986,498.40485429996625,498.40112089994363,497.45336959999986,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,24,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.45262530003674,499.407416800037,None,0,498.45262530003674,499.407416800037,499.4026540000923,498.45262530003674,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,24,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.45515789999627,500.4074186999351,None,0,499.45515789999627,500.4074186999351,500.40392880002037,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,25,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.4561785000842,501.4095950999763,None,0,500.4561785000842,501.4095950999763,501.405585099943,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,25,1,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.4565633998718,502.4112873999402,None,0,501.4565633998718,502.4112873999402,502.405777500011,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,26,0,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.45445630000904,503.4039320999291,None,0,502.45445630000904,503.4039320999291,503.4005918998737,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,26,1,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.4545050000306,504.41066859988496,None,0,503.4545050000306,504.41066859988496,504.41066859988496,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,27,0,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.4557145999279,505.40719579998404,None,0,504.4557145999279,505.40719579998404,505.40266799996607,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,27,1,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.4556915999856,506.4079440999776,None,0,505.4556915999856,506.4079440999776,506.40274280007,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,28,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.4545002998784,507.4121443000622,None,0,506.4545002998784,507.4121443000622,507.4019508000929,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,28,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.45440499996766,508.4040067999158,None,0,507.45440499996766,508.4040067999158,508.4007057000417,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,O,2,,,,,,,,,29,0,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.45258829998784,509.406287800055,None,0,508.45258829998784,509.406287800055,509.40224820002913,508.45258829998784,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,X,1,,,,,,,,,29,1,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.45628500008024,510.4080689998809,None,0,509.45628500008024,510.4080689998809,510.40495570003986,None,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.4533839998767,None,space,30.71743299998343,515.455209699925,None,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.1850509999786,None,5,1.5274878998752683,546.1850509999786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.455209699925,None,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/ABALLYAR4.jpg,TIME,0,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700136974453926e-06,547.7472691000439,549.7469271998852,547.7472691000439,549.7469271998852,548.744451199891,549.7440871999133,548.744451199891,549.7440871999133,549.7440871999133,None,5.982314300024882,553.7247554000933,None,553.7247554000933,None,None,553.7247554000933,None,559.7248466999736,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/Aeasteregg14.jpg,TIME,0,,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.985975000075996,561.7317311998922,563.7364640999585,561.7317311998922,563.7364640999585,562.7307299000677,563.7364640999585,562.7307299000677,563.7364640999585,563.7308227000758,None,19.989867500029504,567.7333225000184,None,567.7333225000184,None,None,567.7333225000184,None,573.730842199875,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/Agiftbag20.jpg,TIME,1,,,,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.992633800022304,576.7449362000916,578.7483695999254,576.7449362000916,578.7483695999254,577.7405834000092,578.7446506000124,577.7405834000092,578.7446506000124,578.7398576999549,None,34.99483030010015,582.7373885000125,None,582.7373885000125,None,None,582.7373885000125,None,588.7370931999758,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/AOTOSCOP5.jpg,TIME,0,,,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99825770012103,590.7427997998893,592.7450697999448,590.7427997998893,592.7450697999448,591.7374217000324,592.7404157998972,591.7374217000324,592.7404157998972,592.7404157998972,None,48.998653599992394,596.7410110000055,None,596.7410110000055,None,None,596.7410110000055,None,602.7456000000238,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/Aboxofchocola.jpg,TIME,0,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.00511780008674,605.7523058000952,607.7558412000071,605.7523058000952,607.7558412000071,606.7476725999732,607.7511950000189,606.7476725999732,607.7511950000189,607.7511950000189,None,64.00738670001738,611.7502890999895,None,611.7502890999895,None,None,611.7502890999895,None,617.7496903999709,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/ACAROSLI2.jpg,TIME,0,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.01111970003694,618.7565263998695,620.7580025000498,618.7565263998695,620.7580025000498,619.7521635999437,620.7536508000921,619.7521635999437,620.7536508000921,620.7536508000921,None,77.01368320011534,624.7573454999365,None,624.7573454999365,None,None,624.7573454999365,None,630.7560205999762,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/Acomputerdriv.jpg,TIME,0,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.01515300013125,632.7666952,634.7708278000355,632.7666952,634.7708278000355,633.7647359999828,634.7654752000235,633.7647359999828,634.7654752000235,634.7654752000235,None,91.01808620011434,638.7608679998666,None,638.7608679998666,None,None,638.7608679998666,None,644.7626984000672,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/AARMCHA25.jpg,TIME,0,,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.02371340012178,646.7686675000004,648.7752779999282,646.7686675000004,648.7752779999282,647.7634058999829,648.7633281999733,647.7634058999829,648.7633281999733,648.7633281999733,None,105.02408220013604,652.7666022998746,None,652.7666022998746,None,None,652.7666022998746,None,658.7683441999834,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/ABILLTABL.jpg,TIME,1,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.02773380000144,659.7778024000581,661.7829610998742,659.7778024000581,661.7829610998742,660.7773255000357,661.7829610998742,660.7773255000357,661.7829610998742,661.7776540000923,None,118.03031609999016,665.7732231998816,None,665.7732231998816,None,None,665.7732231998816,None,671.7826018999331,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/AICESKAT8.jpg,TIME,0,,,,,,,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.04442879999988,673.7884239000268,675.7903968000319,673.7884239000268,675.7903968000319,674.7854385999963,675.7871435000561,674.7854385999963,675.7871435000561,675.7833237999585,None,132.04465489997528,679.7869426000398,None,679.7869426000398,None,None,679.7869426000398,None,685.7921279000584,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/Aantiquerota7.jpg,TIME,0,,,,,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.05677440017462,688.8020152000245,690.8034377999138,688.8020152000245,690.8034377999138,689.7985068999697,690.8001995999366,689.7985068999697,690.8001995999366,690.8001995999366,None,147.05569820012897,694.7984827000182,None,694.7984827000182,None,None,694.7984827000182,None,700.8002056998666,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
stimulus_images/Aroadsignin15.jpg,TIME,1,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0616454000119,701.8133008999284,703.819532699883,701.8133008999284,703.819532699883,702.810860699974,703.8125257000793,702.810860699974,703.8125257000793,703.8125257000793,None,160.0640591001138,707.8061996998731,None,707.8061996998731,None,None,707.8061996998731,None,713.8100473999511,None,,,,,,,,,,,,,,,,,,,TestSD,001,1,UA,2022_Feb_17_1029,task_complete_blocked_LC_updated,2021.2.3,243.37413937475011,
